TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,anomaly_score,is_fraud,TransactionAmountBin,TransactionHour,TransactionDay,TransactionWeekday,TimeSinceLastTransaction,anomaly
12.82,1,13,466,151,54,0,44,1,156,1,9045.19,1,0,0,18,5,2,-13885.520833333334,0
66.9,0,5,215,106,20,2,79,2,129,4,5238.71,1,0,0,16,17,0,-13599.331666666667,0
535.91,1,19,566,17,96,2,43,1,22,1,9642.12,1,0,3,16,7,4,-11655.54361111111,0
270.72,0,42,491,375,93,2,26,1,53,1,6263.96,1,0,2,18,3,0,-11750.168055555556,0
97.98,1,10,454,333,32,1,72,2,18,1,7460.33,1,0,1,16,6,0,-15279.981944444444,0
196.08,1,37,603,293,87,2,61,2,98,1,4233.82,1,0,1,16,25,4,-10479.234166666667,0
251.18,1,38,55,94,57,0,42,1,246,1,8303.9,1,0,2,16,1,3,-12519.278888888888,0
44.52,1,12,598,563,80,2,28,3,205,1,314.28,1,0,0,18,28,1,-14077.6675,0
178.87,1,3,643,95,0,2,35,0,180,1,5241.23,1,0,1,16,23,1,-12736.10611111111,0
1176.28,0,18,460,455,73,0,54,1,174,5,323.69,-1,1,3,16,20,2,-7672.0616666666665,1
386.68,1,27,438,321,18,1,46,0,128,1,6863.06,1,0,2,16,31,1,-8871.3075,0
167.14,1,10,225,78,48,2,76,2,20,1,3877.73,1,0,1,18,24,0,-13429.549166666666,0
345.22,1,14,211,192,24,1,69,2,253,1,4046.58,1,0,2,16,5,1,-10215.196944444444,0
74.85,1,33,509,268,90,0,72,2,117,1,2409.73,1,0,0,17,25,0,-7550.878055555556,0
671.73,1,42,621,40,70,1,58,1,54,1,5211.88,1,0,3,16,16,0,-9231.93611111111,0
255.04,1,39,201,590,83,0,45,1,152,1,6217.86,1,0,2,16,23,3,-8319.9275,0
45.77,1,30,468,554,65,2,25,3,109,1,5978.12,1,0,0,17,9,3,-15206.29388888889,0
329.69,0,35,270,131,87,2,26,3,66,1,1671.66,1,0,2,16,9,0,-15951.255277777778,0
362.04,0,30,143,459,58,1,58,0,198,2,8421.88,1,0,2,16,10,0,-11583.526666666667,0
11.92,1,36,658,271,62,1,53,0,52,1,14611.9,1,0,0,17,9,0,-9398.374166666666,0
47.42,1,36,243,425,11,0,64,0,28,1,8253.52,1,0,0,16,19,1,-7695.38,0
35.99,1,24,262,187,22,1,63,2,129,1,4489.79,1,0,0,16,19,3,-15711.918055555556,0
151.19,0,27,638,348,60,1,37,0,96,1,11903.82,1,0,1,16,5,4,-13168.111111111111,0
242.62,0,37,320,108,93,2,22,3,234,1,483.02,1,0,2,16,10,0,-11583.448333333334,0
48.72,1,41,550,168,62,1,21,3,17,1,816.08,1,0,0,18,29,4,-9637.216388888888,0
43.46,1,4,256,326,19,0,25,3,80,1,578.06,1,0,0,17,21,4,-11319.134166666667,0
1036.21,1,29,127,579,66,2,25,3,126,1,477.3,1,0,3,18,21,4,-11317.302222222223,0
443.79,1,19,392,292,98,0,53,2,87,1,3133.85,1,0,3,18,9,0,-9397.72,0
365.14,1,9,620,220,1,2,68,2,57,1,5894.09,1,0,2,18,1,4,-8125.349166666667,0
757.41,1,20,368,78,47,0,22,3,37,1,9532.42,1,0,3,16,5,4,-13167.619444444445,0
20.54,1,13,336,215,54,1,51,1,72,1,5327.03,1,0,0,18,21,0,-10573.967777777778,0
475.36,1,31,523,89,17,0,34,1,105,1,2000.6,1,0,3,16,2,0,-9568.06388888889,0
34.74,1,37,309,548,71,0,56,2,24,1,6827.57,1,0,0,16,26,0,-11919.511666666667,0
689.54,1,28,380,565,37,1,27,3,93,1,1633.76,1,0,3,16,6,0,-14607.365555555556,0
211.18,1,42,413,498,58,0,73,2,90,1,4069.17,1,0,2,16,16,0,-9232.034166666666,0
211.36,0,13,680,494,40,1,51,1,286,1,7943.47,1,0,2,16,21,1,-8367.791388888889,0
744.41,0,15,113,371,94,2,39,1,107,1,8842.47,1,0,3,16,31,0,-11079.59111111111,0
61.43,1,31,83,111,34,2,24,3,170,1,1882.77,1,0,0,16,29,3,-11847.861388888889,0
167.44,1,23,467,198,86,1,37,0,82,1,12526.71,1,0,1,16,25,0,-9735.991944444444,0
361.46,1,26,165,216,92,2,21,3,83,1,4737.84,1,0,2,17,7,4,-13838.79361111111,0
378.85,1,41,42,271,88,1,78,2,126,1,2300.53,1,0,2,17,16,4,-12158.797777777778,0
241.11,1,8,428,281,62,1,30,0,55,1,12385.05,1,0,2,16,16,4,-12159.490555555556,0
131.93,0,13,239,346,48,1,31,1,13,1,4547.06,1,0,1,17,11,0,-10070.594444444445,0
20.28,1,28,568,148,46,2,36,1,213,1,2047.83,1,0,0,17,19,2,-11366.456666666667,0
415.88,1,36,144,150,4,1,70,0,170,1,10008.33,1,0,3,17,27,3,-13358.629166666668,0
49.99,1,29,648,155,61,0,62,2,139,1,2299.64,1,0,0,17,9,3,-15206.237777777778,0
1221.65,1,10,96,550,90,2,27,3,153,1,243.92,1,0,3,16,27,2,-9687.251666666667,0
100.66,1,9,494,557,23,1,50,0,144,1,14473.33,1,0,1,18,16,4,-12157.217777777778,0
485.54,1,21,331,72,79,2,19,3,148,1,1533.32,1,0,3,16,8,4,-7959.389166666667,0
321.15,1,20,149,302,36,1,46,0,179,1,7005.05,1,0,2,17,10,4,-15182.998055555556,0
711.3,1,38,564,27,75,1,21,3,51,1,955.4,1,0,3,18,26,0,-11917.198611111111,0
12.23,1,15,173,368,64,0,42,1,139,1,7844.88,1,0,0,16,12,3,-9328.087777777779,0
350.94,1,7,152,8,12,0,20,3,64,1,221.56,1,0,2,17,30,0,-8894.878888888888,0
301.85,1,8,418,467,61,2,54,1,25,1,6586.19,1,0,2,17,18,1,-13574.4375,0
29.34,1,21,28,421,86,2,65,2,30,1,3944.82,1,0,0,17,9,3,-14534.576111111111,0
231.71,1,33,304,373,59,1,27,3,148,1,1127.98,1,0,2,17,24,0,-13431.098333333333,0
179.43,1,28,406,257,3,0,58,2,244,1,2626.63,1,0,1,18,11,4,-10813.82,0
36.71,1,17,651,198,94,1,48,0,55,1,6459.38,1,0,0,17,30,0,-15446.9975,0
138.12,0,20,178,436,66,1,53,0,281,1,1649.69,1,0,1,17,11,1,-13742.875833333334,0
233.24,1,21,339,437,69,0,33,1,72,1,6939.23,1,0,2,16,17,0,-13599.1925,0
609.14,1,40,218,304,85,0,39,1,177,1,9033.87,1,0,3,16,23,3,-8320.031666666666,0
436.64,1,20,663,413,32,1,31,0,111,1,14365.18,1,0,3,17,25,0,-7550.366388888889,0
870.43,1,20,412,229,36,1,29,0,55,1,10115.18,1,0,3,16,31,2,-12543.225555555555,0
354.4,1,6,401,559,45,0,74,2,128,1,7358.65,1,0,2,17,6,0,-8726.781111111111,0
22.63,1,18,471,193,51,2,53,1,112,1,4438.03,1,0,0,17,20,0,-14942.711388888889,0
182.19,1,23,99,164,6,1,26,3,53,1,1176.1,1,0,1,16,19,0,-12087.500555555556,0
126.81,1,30,673,473,35,1,26,1,290,1,5427.98,1,0,1,16,30,0,-8895.239166666666,0
288.17,1,41,384,121,11,2,37,1,50,1,3653.11,1,0,2,16,8,4,-10143.356944444444,0
118.77,1,1,300,17,65,1,55,1,123,1,2104.82,1,0,1,17,2,0,-9566.44,0
651.82,1,16,272,105,93,0,21,3,166,1,1802.77,1,0,3,17,14,4,-13670.121944444445,0
66.65,1,11,383,70,99,0,37,1,33,1,3559.96,1,0,0,16,17,1,-9207.200277777778,0
98.53,1,10,664,62,84,1,69,2,166,1,3564.8,1,0,1,16,16,0,-15783.658611111112,0
138.95,1,42,655,15,89,2,71,2,30,1,6752.92,1,0,1,16,2,4,-12495.331666666667,0
33.89,1,26,571,110,78,1,26,3,177,1,1444.75,1,0,0,16,10,4,-8632.017222222223,0
23.71,1,1,276,298,4,1,58,0,164,1,10788.89,1,0,0,16,18,0,-9904.073333333334,0
1830.0,1,35,421,492,81,2,55,1,238,1,2235.7,-1,1,3,16,1,2,-14727.666944444445,1
26.06,1,36,669,112,95,0,65,0,283,1,12893.63,1,0,0,17,21,3,-7647.176666666666,0
17.07,1,20,579,442,22,1,27,1,44,1,2798.15,1,0,0,17,1,0,-13262.90361111111,0
703.89,1,35,457,443,73,2,46,1,62,1,3583.67,1,0,3,16,22,4,-9807.408055555556,0
1271.9,1,15,302,329,72,0,47,1,155,1,2120.8,1,0,3,16,28,0,-10407.436666666666,0
26.55,1,15,110,569,98,0,77,2,228,1,3085.38,1,0,0,17,20,2,-9854.699166666667,0
147.4,1,38,275,571,66,1,42,1,259,1,6797.71,1,0,1,16,9,4,-12327.940833333334,0
202.11,1,22,71,480,4,0,27,3,18,1,746.47,1,0,1,16,30,3,-14032.009722222223,0
308.42,1,26,268,521,76,1,75,2,39,1,5427.81,1,0,2,16,2,1,-13239.87,0
11.18,1,24,591,226,34,0,53,1,144,1,7467.3,1,0,0,16,27,0,-14775.524722222222,0
294.15,1,14,487,42,19,2,38,1,136,1,6362.16,1,0,2,16,2,3,-15375.796944444444,0
29.58,1,7,224,221,65,1,54,1,121,1,8345.26,1,0,0,17,30,0,-8894.278333333334,0
139.45,1,4,137,525,3,2,27,3,31,1,1305.76,1,0,1,16,10,0,-11583.450833333334,0
432.63,1,7,453,57,23,0,29,0,137,1,13648.36,1,0,3,17,30,4,-11822.996111111112,0
131.43,1,5,376,525,52,2,43,0,65,1,1337.5,1,0,1,18,1,2,-15397.414444444445,0
516.72,1,23,472,287,24,0,42,1,128,1,2015.69,1,0,3,18,9,0,-9397.475277777778,0
121.82,1,7,93,246,93,2,69,0,123,3,8354.54,1,0,1,17,7,1,-15254.795277777777,0
374.5,0,37,44,566,1,1,26,3,178,1,1671.51,1,0,2,16,24,0,-11247.385,0
166.13,1,29,457,381,12,0,68,0,227,1,11822.53,1,0,1,17,6,2,-10191.171666666667,0
626.9,1,6,666,476,16,0,23,3,146,1,587.11,1,0,3,16,10,1,-9375.489166666666,0
466.85,1,2,15,98,6,1,56,2,165,1,5422.53,1,0,3,16,17,0,-11415.205833333333,0
788.84,1,31,387,417,54,2,58,2,231,1,1913.73,1,0,3,17,17,2,-12879.152222222223,0
873.65,0,28,399,340,49,2,37,0,59,1,12139.83,1,0,3,16,23,3,-14199.521388888888,0
525.28,1,7,547,513,10,0,69,2,134,1,4693.6,1,0,3,16,3,0,-13935.5375,0
110.17,1,33,45,162,53,0,30,1,137,1,464.2,1,0,1,16,7,3,-10168.066388888888,0
632.69,1,10,440,335,46,0,80,2,76,1,4363.74,1,0,3,16,12,1,-10047.68,0
124.35,1,28,81,449,14,0,72,2,90,1,3319.76,1,0,1,16,8,4,-7959.538888888889,0
43.85,1,14,90,60,12,0,62,2,122,1,4356.98,1,0,0,16,13,0,-14439.695555555556,0
283.81,1,36,352,497,45,1,28,3,29,1,1519.35,1,0,2,16,9,3,-14535.647777777778,0
168.53,1,37,584,165,99,0,71,2,112,1,5962.58,1,0,1,16,14,2,-12207.690833333334,0
218.59,0,10,3,516,87,1,40,1,123,1,6699.23,1,0,2,16,27,0,-8223.395555555555,0
132.84,1,28,238,132,59,0,21,3,143,1,822.73,1,0,1,16,21,0,-10575.673055555555,0
157.37,0,9,0,504,13,1,42,0,289,1,13964.31,1,0,1,16,15,2,-8511.262777777778,0
144.77,1,0,189,472,6,2,20,3,159,1,867.32,1,0,1,16,17,0,-11415.375277777777,0
643.22,1,1,242,223,72,0,64,0,93,1,1035.86,1,0,3,17,3,2,-13215.05388888889,0
1392.54,1,12,111,494,12,1,41,0,297,1,13347.69,1,0,3,16,20,0,-8391.300277777778,0
208.07,1,28,83,165,99,2,32,0,36,1,8478.9,1,0,1,16,10,0,-11583.341944444444,0
94.3,1,31,431,292,41,1,57,0,57,1,11088.95,1,0,1,17,25,0,-7550.238333333334,0
295.5,1,23,430,103,94,0,59,2,36,1,6280.66,1,0,2,18,23,3,-8318.118888888888,0
30.23,1,2,391,95,48,0,44,0,99,1,481.13,1,0,0,17,6,0,-8726.31138888889,0
112.05,0,31,153,59,77,0,26,3,159,1,1122.88,1,0,1,16,26,3,-8991.871944444445,0
180.24,1,31,104,208,97,1,58,1,144,1,8431.23,1,0,1,17,3,0,-11751.091388888888,0
13.71,0,10,467,258,83,2,38,1,148,1,8342.79,1,0,0,17,30,1,-12566.281944444445,0
96.54,1,27,372,508,19,1,58,2,95,1,7182.22,1,0,1,17,13,0,-14438.737222222222,0
79.35,1,20,269,179,50,2,67,2,70,1,1692.15,1,0,0,17,29,0,-12591.121111111112,0
101.04,1,35,19,121,66,0,27,3,160,1,1695.57,1,0,1,18,10,0,-11581.843333333334,0
74.42,1,12,265,522,2,2,49,1,68,1,6264.21,1,0,0,17,23,3,-8318.801944444445,0
39.66,1,41,660,301,44,1,52,1,169,1,8497.34,1,0,0,16,18,3,-12855.840833333334,0
99.36,1,39,18,575,3,0,40,0,46,1,1272.12,1,0,1,16,9,1,-13071.2225,0
123.85,1,19,266,18,46,2,56,1,244,1,3959.62,1,0,1,18,25,4,-10477.318888888889,0
426.93,1,29,127,386,53,0,19,3,248,1,476.19,1,0,3,17,25,0,-7551.07,0
133.73,0,38,644,551,0,2,25,3,123,1,1872.22,1,0,1,16,16,1,-12903.794444444444,0
222.39,1,41,7,234,87,2,49,1,73,1,3117.39,1,0,2,16,23,2,-10527.631388888889,0
215.94,0,41,36,464,20,2,22,3,140,1,1841.69,1,0,2,16,5,0,-12424.067222222222,0
6.3,1,8,522,330,16,1,80,2,283,5,7697.68,-1,1,0,18,14,3,-7813.321944444445,1
826.23,1,7,55,152,41,0,29,0,209,1,7580.59,1,0,3,16,31,2,-12543.703611111112,0
416.37,1,8,666,291,14,2,35,1,67,1,7936.91,1,0,3,16,11,2,-9351.906111111111,0
131.46,1,5,279,131,5,1,67,2,258,1,6642.33,1,0,1,16,15,0,-12927.571666666667,0
202.86,0,22,572,577,87,1,61,0,149,1,7642.25,1,0,1,17,22,0,-12758.735555555555,0
268.39,1,24,14,501,16,0,26,3,171,1,136.74,1,0,2,18,26,0,-11917.690555555555,0
194.85,1,17,583,140,95,2,23,3,130,4,319.84,1,0,1,16,12,1,-10047.294444444444,0
137.35,0,34,50,409,27,2,40,0,220,1,12662.66,1,0,1,18,29,2,-14053.968333333334,0
712.75,1,30,556,472,73,1,44,0,25,1,8126.06,1,0,3,17,26,4,-12663.032222222222,0
353.82,1,25,42,515,34,0,42,0,143,1,705.75,1,0,2,17,10,0,-13766.144722222221,0
507.25,1,42,652,38,62,1,73,2,143,1,5331.57,1,0,3,17,30,0,-8894.825555555555,0
212.74,1,39,108,359,49,1,27,1,128,1,7645.47,1,0,2,18,14,3,-7813.2375,0
364.42,1,7,453,71,77,0,51,1,146,1,8119.73,1,0,2,17,10,1,-9375.030277777778,0
195.12,1,21,585,294,42,0,46,0,144,1,6101.15,1,0,1,17,25,1,-11222.465277777777,0
230.61,1,33,82,588,75,1,80,2,204,1,2561.42,1,0,2,16,4,0,-10239.474166666667,0
739.28,0,40,559,299,25,1,58,0,47,1,11905.64,1,0,3,16,19,0,-12087.417222222222,0
390.35,0,29,266,12,18,0,64,0,61,1,7095.88,1,0,2,18,26,1,-9709.554166666667,0
242.03,1,9,587,357,13,2,58,1,124,1,4382.73,1,0,2,16,13,0,-14439.975277777778,0
242.39,0,35,436,373,7,0,18,3,271,1,1328.73,1,0,2,16,20,0,-8391.622222222222,0
135.03,1,37,28,520,96,0,23,3,180,1,1278.0,1,0,1,17,24,4,-14847.131111111112,0
83.5,1,9,431,401,99,1,61,2,91,5,1749.79,1,0,1,18,15,0,-12925.329722222223,0
193.54,1,28,148,285,87,1,80,2,267,1,2929.51,1,0,1,16,24,1,-9039.423055555555,0
617.36,1,18,135,428,34,1,29,1,61,1,8926.38,1,0,3,17,21,1,-8367.068333333333,0
775.23,0,0,214,39,35,2,59,0,38,1,5977.59,1,0,3,16,7,0,-10911.449722222222,0
266.57,1,12,217,569,30,0,72,2,100,1,7676.92,1,0,2,17,26,1,-9711.03638888889,0
153.4,1,23,581,188,56,0,45,1,144,1,4657.7,1,0,1,17,31,4,-14006.519722222221,0
946.94,1,5,18,389,17,1,53,2,251,1,5579.11,1,0,3,17,11,0,-7886.801111111111,0
5.12,1,27,640,252,1,1,34,1,90,1,3293.01,1,0,0,16,13,4,-9304.034722222223,0
119.11,1,11,77,300,69,0,57,1,131,1,7998.25,1,0,1,16,30,4,-11823.63388888889,0
1096.7,1,7,228,201,4,2,24,3,147,1,1093.89,1,0,3,16,27,0,-14103.335555555555,0
119.72,1,40,430,135,10,1,30,1,123,1,3435.34,1,0,1,18,3,4,-15349.918055555556,0
107.4,1,41,263,131,78,2,58,0,32,1,344.07,1,0,1,16,22,3,-12015.337777777779,0
115.92,1,33,371,315,32,0,53,2,57,1,3897.17,1,0,1,18,17,1,-15757.442777777778,0
438.04,1,30,674,539,24,0,67,2,247,1,5358.95,1,0,3,18,24,3,-10501.2075,0
677.29,1,15,15,447,14,2,27,1,287,1,627.79,1,0,3,18,1,0,-13261.654444444444,0
296.0,1,19,603,395,84,1,35,0,248,1,7418.82,1,0,2,16,15,0,-12927.690277777778,0
299.09,0,4,523,43,33,1,36,1,84,1,5615.26,1,0,2,16,16,0,-15783.887777777778,0
461.52,0,10,650,477,67,1,24,3,44,1,1995.18,1,0,3,16,15,0,-12927.474722222221,0
100.52,1,19,138,43,37,0,50,1,110,1,453.39,1,0,1,17,30,0,-15446.724444444444,0
85.35,1,42,497,10,73,0,66,2,166,1,2173.76,1,0,1,16,5,2,-11703.966666666667,0
79.76,1,33,260,164,54,1,39,1,170,1,6452.14,1,0,0,16,6,0,-15279.718055555555,0
778.49,0,29,100,184,53,2,75,2,107,1,7713.67,1,0,3,16,3,0,-11751.35,0
386.38,1,31,446,311,57,2,42,1,135,1,5528.36,1,0,2,16,24,1,-15592.164444444445,0
165.25,1,34,122,513,24,2,35,0,106,1,9939.94,1,0,1,17,24,4,-8295.002222222221,0
14.29,1,20,306,567,69,0,34,1,150,1,7016.99,1,0,0,16,28,1,-14751.674166666666,0
232.79,0,16,157,482,18,1,55,2,145,1,2661.3,1,0,2,17,20,2,-9854.592777777778,0
1237.56,0,2,76,356,59,1,60,1,159,1,9410.17,1,0,3,17,13,0,-8558.378055555555,0
92.29,1,0,257,329,14,1,54,1,115,1,2026.32,1,0,1,16,15,2,-15063.890555555556,0
293.97,1,31,429,470,46,1,68,2,153,1,7371.85,1,0,2,17,13,0,-8558.578333333333,0
136.32,1,24,531,348,59,2,19,3,113,1,264.83,1,0,1,18,11,2,-9349.316666666668,0
251.06,1,7,575,283,2,2,36,0,34,1,10001.66,1,0,2,17,6,2,-8006.716388888889,0
50.17,0,34,532,372,38,0,77,2,35,1,7752.14,1,0,0,16,18,0,-9903.220833333333,0
21.4,1,14,520,290,26,1,34,1,258,1,9594.11,1,0,0,16,26,1,-7528.07,0
73.28,1,4,135,320,95,1,21,3,21,1,1329.41,1,0,0,17,10,4,-14510.629166666668,0
70.23,1,22,284,129,65,0,38,0,260,1,11624.93,1,0,0,16,13,2,-10023.819166666666,0
689.29,1,12,278,197,33,0,22,3,100,1,168.84,1,0,3,17,6,4,-16022.628333333334,0
745.03,1,13,30,389,74,2,28,3,231,1,160.57,1,0,3,17,3,3,-11006.453611111112,0
54.61,1,25,78,415,42,0,58,1,160,1,7135.64,1,0,0,16,4,0,-8055.954166666666,0
54.05,1,21,358,200,7,1,27,3,146,1,469.14,1,0,0,16,25,1,-13407.303333333333,0
107.47,1,2,588,480,36,2,67,2,144,1,7517.5,1,0,1,17,12,2,-13718.544444444444,0
611.11,1,11,209,116,44,0,20,3,282,4,919.84,1,0,3,18,18,2,-9181.644722222221,0
219.63,1,5,214,129,1,0,48,0,44,1,8013.63,1,0,2,16,10,4,-8632.017222222223,0
188.7,1,27,484,466,98,1,54,2,123,1,5077.06,1,0,1,16,10,4,-15184.148611111112,0
93.52,1,30,415,265,10,2,51,1,97,1,2791.2,1,0,1,17,14,0,-10742.444444444445,0
275.92,0,26,304,38,41,1,62,2,107,1,1777.38,1,0,2,18,18,0,-9901.329722222223,0
376.79,1,25,236,121,38,1,68,2,265,1,7749.14,1,0,2,17,30,0,-15446.357222222223,0
8.98,1,11,223,253,62,2,66,2,56,1,4516.76,1,0,0,16,21,0,-10576.06111111111,0
697.32,1,1,269,190,79,2,68,2,91,1,2016.02,1,0,3,16,11,3,-13023.687222222223,0
17.45,1,29,610,380,58,0,18,3,88,1,1959.52,1,0,0,16,13,2,-10023.472222222223,0
302.16,1,18,121,552,13,2,80,2,138,5,3876.61,-1,1,2,17,18,2,-9182.329444444444,1
442.74,1,36,546,117,18,1,23,3,136,1,1790.27,1,0,3,17,16,0,-9230.367777777778,0
623.9,1,38,158,320,4,0,27,3,249,1,711.47,1,0,3,17,8,1,-10886.431666666667,0
445.41,1,14,38,244,14,0,35,0,235,3,12154.66,1,0,3,16,20,0,-8391.676944444445,0
63.41,1,13,114,117,34,0,26,3,36,1,1546.22,1,0,0,17,24,4,-8294.635833333334,0
346.85,1,18,126,82,24,0,44,0,88,1,7208.15,1,0,2,18,3,4,-8797.609722222222,0
71.95,0,29,395,188,99,2,59,1,53,1,9267.32,1,0,0,16,13,0,-15111.441944444445,0
7.5,1,9,177,311,53,2,63,2,36,1,6485.78,1,0,0,16,17,4,-15016.042777777779,0
206.46,1,41,600,31,12,0,65,2,279,1,3984.38,1,0,1,18,27,0,-8221.678333333333,0
423.11,1,8,111,497,54,0,60,1,47,1,412.78,1,0,3,18,25,1,-11221.49888888889,0
35.84,0,7,407,405,12,2,54,2,172,1,4795.65,1,0,0,17,28,1,-14078.784166666666,0
88.6,0,33,388,213,53,1,28,3,105,1,246.57,1,0,1,17,14,1,-15087.1175,0
1431.3,1,28,546,510,81,0,18,3,168,1,1058.13,1,0,3,18,4,0,-10237.41111111111,0
53.81,0,33,643,400,78,0,55,1,37,2,2564.62,1,0,0,16,16,0,-9231.2725,0
22.46,1,27,584,133,86,2,54,2,78,1,6631.5,1,0,0,16,17,2,-12880.065277777778,0
334.89,1,13,677,392,39,2,21,3,260,1,1661.68,1,0,2,18,20,3,-11341.75861111111,0
319.27,0,29,442,342,67,2,54,2,59,1,5504.01,1,0,2,16,20,3,-11343.141666666666,0
144.3,1,28,96,578,48,0,18,3,88,1,312.19,1,0,1,17,8,4,-7958.765277777778,0
348.7,0,14,171,120,66,1,69,2,149,1,2445.58,1,0,2,17,2,1,-13238.886944444444,0
366.21,1,28,467,330,51,0,62,0,181,1,10862.99,1,0,2,17,12,3,-15878.241666666667,0
99.11,1,30,190,428,14,2,55,2,12,1,5414.87,1,0,1,16,1,0,-13263.181666666667,0
539.35,1,25,50,346,1,0,55,2,127,1,3919.44,1,0,3,17,22,0,-12758.61638888889,0
188.99,1,28,534,301,64,1,58,1,92,1,7315.34,1,0,1,16,8,3,-12351.407222222222,0
1416.69,1,26,403,357,14,0,46,1,58,1,3740.73,1,0,3,17,16,0,-15783.19,0
710.14,1,12,647,550,58,0,26,3,227,1,465.63,1,0,3,16,8,2,-14559.860277777778,0
308.68,1,25,376,557,63,2,53,0,170,1,9992.36,1,0,2,17,27,0,-14774.935,0
166.68,1,23,128,250,7,0,57,2,139,1,5141.19,1,0,1,18,27,0,-14101.406388888889,0
0.99,1,20,486,248,28,0,45,1,133,1,4317.85,1,0,0,16,13,2,-10023.232777777777,0
505.19,1,18,640,488,22,0,30,0,128,5,5326.68,1,0,3,16,14,1,-14415.754166666668,0
66.58,1,33,404,299,39,1,23,3,79,1,1636.32,1,0,0,17,4,0,-8055.034722222223,0
223.43,1,9,93,293,90,1,77,2,178,1,7932.41,1,0,2,17,8,2,-15230.165555555555,0
659.95,1,11,645,581,43,2,60,1,114,1,3927.69,1,0,3,16,20,2,-9855.111388888889,0
634.86,1,6,149,74,8,0,27,3,45,1,588.5,1,0,3,16,10,3,-10839.65138888889,0
286.5,0,4,584,170,96,1,30,1,60,1,8517.95,1,0,2,16,23,0,-9063.186944444444,0
322.96,0,30,267,96,32,1,76,2,168,1,2401.59,1,0,2,16,27,0,-8223.834444444445,0
654.48,1,8,269,138,46,1,19,3,114,1,6776.41,1,0,3,16,7,0,-10911.553055555556,0
157.97,1,30,615,564,8,1,48,0,140,1,5529.92,1,0,1,16,21,2,-12040.154166666667,0
120.9,1,40,190,301,73,1,40,0,52,1,9009.42,1,0,1,16,12,2,-11535.847777777777,0
254.77,1,10,210,170,30,1,57,1,57,1,5994.87,1,0,2,16,18,2,-15735.327222222222,0
795.96,1,33,275,465,13,2,65,2,119,1,5468.58,1,0,3,17,28,3,-9662.245277777778,0
149.25,1,29,586,387,66,0,39,1,142,1,5677.52,1,0,1,16,10,0,-13767.482222222223,0
3.42,0,35,468,149,91,2,43,0,158,1,14180.21,1,0,0,16,25,0,-9735.90361111111,0
68.19,0,14,572,93,25,2,40,0,189,1,9895.1,1,0,0,16,14,1,-14416.005,0
493.42,1,3,458,380,38,1,39,1,111,1,2232.84,1,0,3,17,14,2,-12206.808055555555,0
37.57,1,12,407,219,47,0,57,2,42,1,7739.54,1,0,0,18,26,2,-13381.558611111112,0
127.0,0,26,23,153,14,1,19,3,68,5,431.16,1,0,1,17,15,4,-9975.00861111111,0
96.89,1,34,286,99,4,0,59,2,53,1,6044.93,1,0,1,16,16,3,-14368.15138888889,0
448.33,1,1,437,118,30,0,25,3,161,1,922.19,1,0,3,16,1,0,-13263.963333333333,0
1116.48,1,36,613,192,56,0,51,1,55,1,447.53,1,0,3,17,18,0,-9902.445833333333,0
8.65,1,19,299,301,36,2,48,0,273,1,10778.35,1,0,0,17,5,0,-12423.007222222222,0
65.57,1,24,629,0,38,2,41,1,82,1,7513.79,1,0,0,17,6,3,-13862.702777777778,0
539.81,1,37,612,456,63,2,46,1,177,1,2051.25,1,0,3,16,21,1,-14919.913611111111,0
363.53,1,18,129,93,67,0,63,2,142,1,1038.91,1,0,2,17,18,2,-15735.1175,0
64.9,0,11,161,438,42,1,51,2,72,1,6854.61,1,0,0,16,14,1,-15087.7775,0
358.18,1,4,630,9,27,0,18,3,157,1,619.86,1,0,2,16,10,0,-13767.385,0
167.2,1,35,1,469,35,1,30,0,84,1,11320.83,1,0,1,17,18,2,-15734.220833333333,0
121.91,1,6,257,96,14,1,60,0,133,1,14510.8,1,0,1,18,26,0,-11917.485277777778,0
137.57,1,21,212,419,66,2,54,1,70,1,5103.67,1,0,1,17,11,0,-7886.75,0
534.62,1,28,342,229,6,2,55,0,45,1,13793.53,1,0,3,17,5,1,-8030.251944444444,0
463.92,1,23,516,294,9,2,50,1,199,1,2403.39,1,0,3,16,13,0,-14439.467222222222,0
320.14,1,25,139,549,20,2,60,2,96,1,3075.97,1,0,2,16,31,1,-15423.149444444445,0
214.93,1,0,37,367,37,2,28,3,52,1,7835.4,1,0,2,17,15,0,-12927.11,0
660.02,1,26,447,525,52,1,20,3,84,1,414.43,1,0,3,16,12,3,-9327.183055555555,0
345.81,1,33,402,268,98,1,40,1,135,1,6116.8,1,0,2,16,26,0,-11920.021388888888,0
143.54,1,30,417,550,95,0,71,2,80,1,6067.62,1,0,1,16,16,0,-9232.038055555555,0
42.55,1,39,33,420,12,1,53,1,29,1,7341.43,1,0,0,18,31,4,-14005.2225,0
1063.25,0,29,28,560,69,2,21,3,128,1,1240.71,1,0,3,16,17,1,-15759.324722222222,0
541.79,1,23,541,577,97,0,22,3,125,1,1454.08,1,0,3,16,11,4,-10815.462222222222,0
40.57,1,8,365,221,95,1,26,3,63,1,1476.91,1,0,0,17,13,0,-15111.069444444445,0
120.24,1,25,553,450,86,1,18,3,131,2,1943.13,1,0,1,16,28,0,-10407.266111111112,0
